timestamp,yes_bid,yes_ask,volume_fp,open_interest_fp
2025-09-07 19:54:00+00:00,,,0,0
2025-09-07 19:55:00+00:00,,,0,0
2025-09-07 19:56:00+00:00,,,0,0
2025-09-07 19:57:00+00:00,,,0,0
2025-09-07 19:58:00+00:00,,,0,0
2025-09-07 19:59:00+00:00,,,0,0
2025-09-07 20:00:00+00:00,,,0,0
2025-09-07 20:01:00+00:00,,,0,0
